entity_id,legacy_id,entity_class,entity_subtype,legacy_subtype,collections,preferred_name_el,preferred_name_en,ancient_name_grc,description_el,description_en,sanctuary_scope,sanctuary_setting,sanctuary_function_tags,ancient_region_authority_id,temporal_precision,location_certainty,record_confidence,review_state,translation_status,data_version,source_origin,last_reviewed,reviewer
sanctuary-magnesia-artemis-leukophryene,sanctuary-magnesia-artemis-leukophryene,sanctuary,cult_place,urban,sanctuary,Ιερό της Αρτέμιδος Λευκοφρυηνής,Sanctuary of Artemis Leukophryene,Ἀρτέμιδος Λευκοφρυηνῆς ἱερόν,"Κεντρικό ιερό της Μαγνησίας στον Μαίανδρο, με μνημειακό ψευδοδίπτερο ναό που αποδίδεται στον Ερμογένη.","The principal sanctuary of Magnesia on the Maeander, with a monumental pseudodipteral temple attributed to Hermogenes.",,urban,,region-ionia,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-menelaion-sparta,sanctuary-menelaion-sparta,sanctuary,hero_shrine,hero_cult,sanctuary,Μενελάειο,Menelaion Sanctuary,Μενελάειον,"Ηρωικό ιερό πάνω σε μυκηναϊκό συγκρότημα κοντά στις Θεράπνες, με λατρεία της Ελένης και του Μενελάου.","Heroic sanctuary on a Mycenaean complex near Therapnes, with cult of Helen and Menelaus.",,,hero_cult,region-lakonia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-metapontum-tavole-palatine-heraion,sanctuary-metapontum-tavole-palatine-heraion,sanctuary,cult_place,rural,sanctuary,Ηραίο των Tavole Palatine,Hera Sanctuary at Tavole Palatine,Ἡραῖον Μεταποντίου,Εξωαστικό συνοριακό ιερό του Μεταποντίου με δωρικό ναό του 6ου αιώνα π.Χ. και δεκαπέντε σωζόμενες κολόνες.,An extra-urban boundary sanctuary of Metapontum with a sixth-century BCE Doric temple and fifteen surviving columns.,,rural,,region-leykania,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-mount-lykaion-zeus-sanctuary,sanctuary-mount-lykaion-zeus-sanctuary,sanctuary,peak_sanctuary,peak,sanctuary,Ιερό του Λυκαίου Διός,Sanctuary of Zeus on Mount Lykaion,Λύκαιον,"Υπαίθριο κορυφαίο ιερό με τέμενος, τέφρινο βωμό και αθλητικές εγκαταστάσεις χαμηλότερα στο όρος.","An open-air mountaintop sanctuary with a sacred precinct and ash altar, with athletic facilities lower on the mountain.",,peak,,region-arkadia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-naukratis-hellenion,sanctuary-naukratis-hellenion,sanctuary,cult_place,federal,sanctuary,Ελλήνιο της Ναυκράτιδος,Hellenion at Naukratis,Ἑλλήνιον,"Κοινό τέμενος ελληνικών πόλεων στη Ναύκρατι· η γενική θέση είναι γνωστή από τις ανασκαφές, αλλά το σημείο αποδίδεται εδώ προσεγγιστικά.","A shared sacred precinct of Greek cities at Naukratis; excavations establish its general location, represented here by an approximate point.",federal,,,region-delta-neiloy,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-nemea-zeus-sanctuary,sanctuary-nemea-zeus-sanctuary,sanctuary,cult_place,panhellenic,sanctuary,Ιερό του Νεμείου Διός,Sanctuary of Nemean Zeus,Νεμέα,"Πανελλήνιο ιερό και έδρα των Νεμέων, με διαδοχικούς ναούς του Δία, βωμό, ξενώνες, λουτρό και στάδιο.","A Panhellenic sanctuary and venue of the Nemean Games, with successive temples of Zeus, an altar, guest houses, bath and stadium.",panhellenic,,,region-korinthia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-olbia-apollo-delphinios-sanctuary,sanctuary-olbia-apollo-delphinios-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό του Απόλλωνα Δελφινίου στην Ολβία,Sanctuary of Apollo Delphinios at Olbia Pontica,Ἀπόλλωνος Δελφινίου τέμενος,Κεντρικό τέμενος κοντά στην αγορά της Ολβίας με ναό και βωμούς· η συντεταγμένη είναι προσεγγιστική λόγω της πολυφασικής ανασκαφής.,"A central sacred precinct near the agora of Olbia, with a temple and altars; the coordinate is approximate because the excavated remains are multi-phase.",,urban,,region-skythia,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-olympia-zeus-sanctuary,sanctuary-olympia-zeus-sanctuary,sanctuary,cult_place,panhellenic,sanctuary,Ιερό του Δία στην Ολυμπία,Sanctuary of Zeus at Olympia,Ὀλυμπία,"Η Άλτις ήταν το πανελλήνιο τέμενος του Δία και ο πυρήνας των Ολυμπιακών Αγώνων, με ναούς, βωμούς και θησαυρούς.","The Altis was the Panhellenic sacred precinct of Zeus and the ritual core of the Olympic Games, with temples, altars and treasuries.",panhellenic,,,region-elida,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-oropos-amphiareion,sanctuary-oropos-amphiareion,sanctuary,healing_sanctuary,healing_oracle,sanctuary,Αμφιαράειο Ωρωπού,Amphiareion of Oropos,Ἀμφιαράειον,"Θεραπευτικό μαντείο του ήρωα Αμφιαράου, με ιερή πηγή, εγκοιμητήριο, ναό, στοά και θέατρο.","A healing oracle of the hero Amphiaraos, with a sacred spring, incubation hall, temple, stoa and theatre.",,,oracle|healing,region-oria-attikes-boiotias,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-palaepaphos-aphrodite-sanctuary,sanctuary-palaepaphos-aphrodite-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Αφροδίτης στην Παλαίπαφο,Sanctuary of Aphrodite at Palaepaphos,Παλαίπαφος,"Κύριο παγκύπριο κέντρο της Αφροδίτης, με λατρεία ανεικονικού λίθου και συνεχή ακτινοβολία από την Ύστερη Εποχή του Χαλκού.","The principal pan-Cypriot centre of Aphrodite, with the cult of an aniconic stone and sustained influence from the Late Bronze Age.",,urban,,region-kypros,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-panionion-poseidon-sanctuary,sanctuary-panionion-poseidon-sanctuary,sanctuary,cult_place,federal,sanctuary,Πανιώνιο,Panionion Sanctuary,Πανιώνιον,Ομοσπονδιακό ιερό και τόπος συνελεύσεων του Κοινού των Ιώνων στη βόρεια πλαγιά της Μυκάλης.,A federal sanctuary and meeting place of the Ionian League on the northern slope of Mount Mycale.,federal,,,region-ionia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-pantikapaion-apollo-ietros-sanctuary,sanctuary-pantikapaion-apollo-ietros-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό του Απόλλωνα Ιητρού στο Παντικάπαιο,Sanctuary of Apollo Ietros at Pantikapaion,Ἀπόλλωνος Ἰητροῦ ἱερόν,Κύριο ιερό της μιλησιακής αποικίας στην ακρόπολη του όρους Μιθριδάτη· η θέση αποδίδεται προσεγγιστικά λόγω αποσπασματικής διατήρησης.,Main sanctuary of the Milesian colony on the acropolis of Mount Mithridates; the location is approximate due to fragmentary preservation.,,urban,,region-kimmerios-bosporos,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-perachora-heraion,sanctuary-perachora-heraion,sanctuary,cult_place,rural,sanctuary,Ηραίο Περαχώρας,Heraion of Perachora,Ἥρας Ἀκραίας ἱερόν,"Παράκτιο κορινθιακό ιερό με δύο κύριες λατρευτικές ενότητες, βωμούς, δεξαμενή και εκτεταμένα αναθήματα.","Coastal Corinthian sanctuary with two main worship sections, altars, cistern and extensive votive offerings.",,rural,,region-korinthia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-pergamon-asklepieion,sanctuary-pergamon-asklepieion,sanctuary,healing_sanctuary,healing,sanctuary,Ασκληπιείο Περγάμου,Asklepieion of Pergamon,Ἀσκληπιεῖον Περγάμου,"Διεθνώς γνωστό θεραπευτικό ιερό νότια της ακρόπολης, με ιερά οδό, εγκοιμητήριο, πηγές, θέατρο και ρωμαϊκές αίθουσες θεραπείας.","An internationally renowned healing sanctuary south of the acropolis, with a Sacred Way, incubation hall, springs, theatre and Roman treatment rooms.",,,healing,region-mysia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-priene-athena-polias-sanctuary,sanctuary-priene-athena-polias-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Αθηνάς Πολιάδος στην Πριήνη,Sanctuary of Athena Polias at Priene,Ἀθηνᾶ Πολιάς,Κύριο αστικό ιερό της Πριήνης με ιωνικό ναό σχεδιασμένο από τον Πύθεο και αφιέρωση που συνδέθηκε με τον Μέγα Αλέξανδρο.,Priene's main urban sanctuary with an Ionic temple designed by Pytheos and a dedication associated with Alexander the Great.,,urban,,region-ionia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-rhodes-zeus-atabyrios-sanctuary,sanctuary-rhodes-zeus-atabyrios-sanctuary,sanctuary,peak_sanctuary,peak,sanctuary,Ιερό του Αταβυρίου Διός,Sanctuary of Zeus Atabyrios,Ζεὺς Ἀταβύριος,"Κορυφαίο ιερό στο υψηλότερο όρος της Ρόδου, με πανοραμικό έλεγχο του νησιού και λατρεία του τοπικού Δία.","A mountaintop sanctuary on the highest peak of Rhodes, commanding wide views over the island and dedicated to its local Zeus.",,peak,,region-rodos,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-samos-heraion,sanctuary-samos-heraion,sanctuary,cult_place,extraurban,sanctuary,Ηραίο Σάμου,Heraion of Samos,Ἡραῖον Σάμου,"Μείζον ιωνικό ιερό κοντά στις εκβολές του Ίμβρασου, με διαδοχικούς γιγαντιαίους ναούς και πλούσιες διεθνείς αναθήσεις.","A major Ionic sanctuary near the mouth of the Imbrasos, with successive gigantic temples and rich international dedications.",,extraurban,,region-ionia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-samothrace-great-gods-sanctuary,sanctuary-samothrace-great-gods-sanctuary,sanctuary,mystery_sanctuary,mystery,sanctuary,Ιερό των Μεγάλων Θεών στη Σαμοθράκη,Sanctuary of the Great Gods at Samothrace,Θεῶν Μεγάλων ἱερόν,"Διεθνές μυστηριακό ιερό σε διαδοχικά άνδηρα, γνωστό για τελετές μύησης και μνημεία ελληνιστικών βασιλικών οίκων.","An international mystery sanctuary arranged on successive terraces, known for initiation rites and monuments of Hellenistic royal houses.",,,mystery,region-thrake,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-sardis-artemis-sanctuary,sanctuary-sardis-artemis-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Αρτέμιδος στις Σάρδεις,Sanctuary of Artemis at Sardis,Ἀρτέμιδος ἱερόν ἐν Σάρδεσι,Μεγάλο λυδικό ιερό με περσική λατρευτική φάση και μνημειακό ελληνιστικό-ρωμαϊκό ναό που παρέμεινε ημιτελής.,A large Lydian sanctuary with a Persian cult phase and a monumental Hellenistic-Roman temple that remained incomplete.,,urban,,region-lydia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-segesta-doric-temple-sanctuary,sanctuary-segesta-doric-temple-sanctuary,sanctuary,cult_place,rural,sanctuary,Δωρικός ναός της Έγεστας,Doric Temple of Segesta,,Ημιτελής περίπτερος δωρικός ναός του ύστερου 5ου αιώνα π.Χ. σε εξωαστική θέση· η αφιέρωση και η ακριβής λειτουργία του παραμένουν αβέβαιες.,An unfinished peripteral Doric temple of the late fifth century BCE in an extra-urban setting; its dedication and precise function remain uncertain.,,rural,,region-sikelia,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-selinous-demeter-malophoros-sanctuary,sanctuary-selinous-demeter-malophoros-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό της Δήμητρας Μαλοφόρου στον Σελινούντα,Sanctuary of Demeter Malophoros at Selinus,Δήμητρος Μαλοφόρου ἱερόν,"Μεγάλο εξωαστικό τέμενος δυτικά της πόλης, με ναό, βωμούς και χιλιάδες αναθήματα που μαρτυρούν μακρά και πολυπολιτισμική χρήση.","A large extra-urban sacred precinct west of the city, with a temple, altars and thousands of offerings attesting long and multicultural use.",,rural,,region-sikelia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-siwa-amun-zeus-oracle,sanctuary-siwa-amun-zeus-oracle,sanctuary,oracle,oracle,sanctuary,Μαντείο του Άμμωνα στη Σίβα,Oracle of Amun/Zeus Ammon at Siwa,Ἄμμωνος χρηστήριον,"Περίφημο μαντείο στην όαση της Σίβα, όπου ο αιγυπτιακός Άμμων ταυτίστηκε με τον Δία και το οποίο συμβουλεύτηκε ο Αλέξανδρος.","A celebrated oracle at the Siwa Oasis, where the Egyptian Amun was identified with Zeus and which Alexander consulted.",,,oracle,region-libyke-eremos,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-smintheion-apollo-sanctuary,sanctuary-smintheion-apollo-sanctuary,sanctuary,cult_place,rural,sanctuary,Σμίνθειο,Sanctuary of Apollo Smintheus,Σμίνθειον,"Ιερό της Τρωάδας γνωστό από τον Όμηρο, με μνημειακό ιωνικό ναό του 2ου αιώνα π.Χ. και ανάγλυφα του τρωικού κύκλου.","Sanctuary of Troas known by Homer, with a monumental Ionic temple of the 2nd century BC. and reliefs of the trojan cycle.",,rural,,region-troada,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-sounion-poseidon-sanctuary,sanctuary-sounion-poseidon-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό του Ποσειδώνα στο Σούνιο,Sanctuary of Poseidon at Sounion,Σούνιον,"Οχυρωμένο παράκτιο ιερό στο νοτιότερο άκρο της Αττικής, με τον κλασικό μαρμάρινο ναό πάνω σε παλαιότερο αρχαϊκό.","Fortified coastal sanctuary at the southernmost tip of Attica, with the classical marble temple on top of an older archaic one.",,rural,,region-attike,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-syracuse-apollo-sanctuary,sanctuary-syracuse-apollo-sanctuary,sanctuary,cult_place,urban,sanctuary,Ναός του Απόλλωνα στις Συρακούσες,Temple of Apollo at Syracuse,Ἀπόλλωνος ἱερόν ἐν Ὀρτυγίᾳ,"Ένας από τους αρχαιότερους μνημειακούς δωρικούς ναούς της Σικελίας, στην είσοδο της Ορτυγίας, με μεταγενέστερες θρησκευτικές επαναχρήσεις.","One of the oldest monumental Doric temples of Sicily, at the entrance of Ortygia, with later religious reuses.",,urban,,region-sikelia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-tegea-athena-alea-sanctuary,sanctuary-tegea-athena-alea-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Αθηνάς Αλέας στην Τεγέα,Sanctuary of Athena Alea at Tegea,Ἀθηνᾶς Ἀλέας ἱερόν,Κεντρικό αρκαδικό ιερό με αρχαϊκή φάση και τον μνημειακό ναό που αποδόθηκε στον Σκόπα μετά την πυρκαγιά του 394 π.Χ.,Central Arcadian sanctuary with an archaic phase and the monumental temple attributed to Scopas after the fire of 394 BC.,,urban,,region-arkadia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-thermon-apollo-sanctuary,sanctuary-thermon-apollo-sanctuary,sanctuary,cult_place,federal,sanctuary,Ιερό του Απόλλωνα στο Θέρμο,Sanctuary of Apollo at Thermon,Θέρμον,Θρησκευτικό και πολιτικό κέντρο των Αιτωλών. Η έναρξη αφορά τον αρχαϊκό ναό του Απόλλωνα και όχι τα προγενέστερα μέγαρα της Εποχής του Χαλκού.,"The religious and political centre of the Aetolians. The start date refers to the Archaic temple of Apollo, not the earlier Bronze Age megaron buildings.",federal,,,region-aitolia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-tinos-poseidon-amphitrite-sanctuary,sanctuary-tinos-poseidon-amphitrite-sanctuary,sanctuary,healing_sanctuary,healing,sanctuary,Ιερό Ποσειδώνα και Αμφιτρίτης στην Τήνο,Sanctuary of Poseidon and Amphitrite on Tinos,Ποσειδῶνος καὶ Ἀμφιτρίτης ἱερόν,"Ελληνιστικό παράκτιο ιερό με θεραπευτική διάσταση, μνημειακό βωμό, κρήνες, λουτρικές εγκαταστάσεις και στοές.","Hellenistic coastal sanctuary with a therapeutic dimension, monumental altar, fountains, bathing facilities and arcades.",,,healing,region-kyklades,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
